#time, current, target_x, x, q
2.49462, 0.344, 0.2000, 0.2125, -0.0016
2.49956, 0.560, 0.1996, 0.2130, -0.0024
2.50462, 0.560, 0.1992, 0.2134, 0.0000
2.50956, 0.560, 0.1988, 0.2139, -0.0008
2.51462, 0.560, 0.1984, 0.2145, -0.0024
2.51957, 0.452, 0.1980, 0.2151, -0.0016
2.52462, 0.452, 0.1976, 0.2157, -0.0016
2.52956, 0.452, 0.1972, 0.2164, -0.0047
2.53462, 0.344, 0.1968, 0.2171, -0.0031
2.53956, 0.344, 0.1964, 0.2177, -0.0031
2.54462, 0.344, 0.1960, 0.2186, -0.0063
2.54956, 0.344, 0.1956, 0.2193, -0.0063
2.55463, 0.344, 0.1952, 0.2200, -0.0071
2.55957, 0.344, 0.1948, 0.2208, -0.0071
2.56462, 0.344, 0.1944, 0.2215, -0.0102
2.56956, 0.344, 0.1940, 0.2223, -0.0079
2.57462, 0.344, 0.1936, 0.2230, -0.0110
2.57956, 0.344, 0.1932, 0.2238, -0.0118
2.58462, 0.344, 0.1928, 0.2246, -0.0118
2.58956, 0.344, 0.1924, 0.2254, -0.0134
2.59462, 0.344, 0.1920, 0.2262, -0.0134
2.59956, 0.344, 0.1916, 0.2270, -0.0157
2.60462, 0.344, 0.1912, 0.2278, -0.0157
2.60956, 0.344, 0.1908, 0.2286, -0.0173
2.61462, 0.344, 0.1904, 0.2294, -0.0181
2.61956, 0.344, 0.1900, 0.2302, -0.0181
2.62463, 0.344, 0.1896, 0.2310, -0.0196
2.62957, 0.344, 0.1892, 0.2318, -0.0212
2.63462, 0.344, 0.1888, 0.2326, -0.0220
2.63956, 0.236, 0.1884, 0.2334, -0.0220
2.64463, 0.236, 0.1880, 0.2343, -0.0259
2.64957, 0.236, 0.1876, 0.2350, -0.0251
2.65462, 0.236, 0.1872, 0.2357, -0.0259
2.65956, 0.236, 0.1868, 0.2366, -0.0291
2.66462, 0.128, 0.1864, 0.2372, -0.0283
2.66956, 0.236, 0.1860, 0.2379, -0.0291
2.67462, 0.236, 0.1856, 0.2386, -0.0306
2.67956, 0.236, 0.1852, 0.2393, -0.0322
2.68462, 0.236, 0.1848, 0.2399, -0.0306
2.68956, 0.236, 0.1844, 0.2406, -0.0322
2.69462, 0.236, 0.1840, 0.2412, -0.0346
2.69957, 0.236, 0.1836, 0.2417, -0.0338
2.70462, 0.236, 0.1832, 0.2423, -0.0353
2.70956, 0.236, 0.1828, 0.2429, -0.0369
2.71462, 0.128, 0.1824, 0.2434, -0.0369
2.71956, 0.128, 0.1820, 0.2439, -0.0361
2.72462, 0.236, 0.1816, 0.2444, -0.0385
2.72956, 0.236, 0.1812, 0.2449, -0.0393
2.73462, 0.236, 0.1808, 0.2452, -0.0377
2.73956, 0.236, 0.1804, 0.2456, -0.0401
2.74462, 0.236, 0.1800, 0.2460, -0.0408
2.74956, 0.128, 0.1796, 0.2464, -0.0393
2.75462, 0.236, 0.1792, 0.2467, -0.0408
2.75956, 0.236, 0.1788, 0.2471, -0.0416
2.76462, 0.236, 0.1784, 0.2474, -0.0416
2.76956, 0.128, 0.1780, 0.2477, -0.0416
2.77462, 0.128, 0.1776, 0.2480, -0.0440
2.77956, 0.128, 0.1772, 0.2481, -0.0416
2.78462, 0.128, 0.1768, 0.2483, -0.0432
2.78956, 0.128, 0.1764, 0.2485, -0.0440
2.79462, 0.128, 0.1760, 0.2487, -0.0432
2.79956, 0.236, 0.1756, 0.2487, -0.0424
2.80463, 0.236, 0.1752, 0.2488, -0.0440
2.80957, 0.236, 0.1748, 0.2489, -0.0432
2.81462, -0.356, 0.1744, 0.2489, -0.0432
2.81956, -0.356, 0.1740, 0.2489, -0.0440
2.82462, -0.464, 0.1736, 0.2487, -0.0432
2.82956, -0.464, 0.1732, 0.2485, -0.0424
2.83462, -0.464, 0.1728, 0.2483, -0.0424
2.83956, -0.356, 0.1724, 0.2480, -0.0424
2.84462, -0.356, 0.1720, 0.2476, -0.0408
2.84956, -0.356, 0.1716, 0.2472, -0.0401
2.85462, -0.248, 0.1712, 0.2468, -0.0401
2.85956, -0.248, 0.1708, 0.2464, -0.0385
2.86462, -0.248, 0.1704, 0.2460, -0.0377
2.86956, -0.248, 0.1700, 0.2456, -0.0377
2.87463, -0.248, 0.1696, 0.2452, -0.0361
2.87957, -0.248, 0.1692, 0.2447, -0.0353
2.88462, -0.248, 0.1688, 0.2444, -0.0353
2.88956, -0.248, 0.1684, 0.2440, -0.0338
2.89462, -0.248, 0.1680, 0.2436, -0.0346
2.89956, -0.248, 0.1676, 0.2432, -0.0338
2.90462, -0.248, 0.1672, 0.2428, -0.0330
2.90956, -0.248, 0.1668, 0.2425, -0.0330
2.91462, -0.248, 0.1664, 0.2422, -0.0330
2.91956, -0.248, 0.1660, 0.2419, -0.0314
2.92462, -0.248, 0.1656, 0.2416, -0.0314
2.92956, -0.248, 0.1652, 0.2413, -0.0322
2.93462, -0.248, 0.1648, 0.2411, -0.0314
2.93956, -0.248, 0.1644, 0.2409, -0.0314
2.94462, -0.356, 0.1640, 0.2407, -0.0322
2.94956, -0.356, 0.1636, 0.2404, -0.0314
2.95462, -0.356, 0.1632, 0.2402, -0.0314
2.95957, -0.356, 0.1628, 0.2399, -0.0322
2.96462, -0.356, 0.1624, 0.2396, -0.0314
2.96956, -0.356, 0.1620, 0.2393, -0.0314
2.97463, -0.356, 0.1616, 0.2390, -0.0314
2.97957, -0.356, 0.1612, 0.2386, -0.0322
2.98462, -0.356, 0.1608, 0.2383, -0.0306
2.98956, -0.248, 0.1604, 0.2379, -0.0314
2.99462, -0.248, 0.1600, 0.2376, -0.0314
2.99956, -0.356, 0.1596, 0.2372, -0.0306
3.00462, -0.356, 0.1592, 0.2369, -0.0306
3.00956, -0.356, 0.1588, 0.2366, -0.0314
3.01462, -0.356, 0.1584, 0.2362, -0.0306
3.01956, -0.356, 0.1580, 0.2359, -0.0306
3.02462, -0.356, 0.1576, 0.2355, -0.0314
3.02956, -0.356, 0.1572, 0.2350, -0.0306
3.03462, -0.356, 0.1568, 0.2346, -0.0298
3.03956, -0.356, 0.1564, 0.2342, -0.0306
3.04462, -0.356, 0.1560, 0.2337, -0.0306
3.04956, -0.356, 0.1556, 0.2333, -0.0298
3.05463, -0.356, 0.1552, 0.2328, -0.0306
3.05957, -0.356, 0.1548, 0.2323, -0.0306
3.06462, -0.356, 0.1544, 0.2318, -0.0298
3.06956, -0.356, 0.1540, 0.2313, -0.0298
3.07462, -0.356, 0.1536, 0.2308, -0.0298
3.07956, -0.356, 0.1532, 0.2303, -0.0298
3.08462, -0.356, 0.1528, 0.2298, -0.0283
3.08956, -0.356, 0.1524, 0.2292, -0.0298
3.09462, -0.356, 0.1520, 0.2287, -0.0283
3.09956, -0.356, 0.1516, 0.2281, -0.0283
3.10462, -0.356, 0.1512, 0.2276, -0.0291
3.10956, -0.356, 0.1508, 0.2270, -0.0283
3.11462, -0.356, 0.1504, 0.2265, -0.0283
3.11956, -0.356, 0.1500, 0.2259, -0.0283
3.12463, -0.356, 0.1496, 0.2253, -0.0275
3.12957, -0.356, 0.1492, 0.2247, -0.0283
3.13462, -0.356, 0.1488, 0.2242, -0.0283
3.13956, -0.464, 0.1484, 0.2235, -0.0275
3.14462, -0.464, 0.1480, 0.2229, -0.0275
3.14956, -0.464, 0.1476, 0.2223, -0.0275
3.15462, -0.356, 0.1472, 0.2215, -0.0267
3.15956, -0.356, 0.1468, 0.2208, -0.0259
3.16462, -0.356, 0.1464, 0.2201, -0.0267
3.16956, -0.356, 0.1460, 0.2194, -0.0251
3.17462, -0.356, 0.1456, 0.2186, -0.0251
3.17956, -0.356, 0.1452, 0.2179, -0.0259
3.18462, -0.356, 0.1448, 0.2171, -0.0243
3.18956, -0.356, 0.1444, 0.2164, -0.0243
3.19462, -0.356, 0.1440, 0.2156, -0.0251
3.19956, -0.356, 0.1436, 0.2149, -0.0236
3.20462, -0.356, 0.1432, 0.2141, -0.0236
3.20956, -0.356, 0.1428, 0.2134, -0.0243
3.21462, -0.464, 0.1424, 0.2126, -0.0236
3.21956, -0.464, 0.1420, 0.2118, -0.0220
3.22462, -0.356, 0.1416, 0.2110, -0.0236
3.22956, -0.464, 0.1412, 0.2102, -0.0220
3.23462, -0.356, 0.1408, 0.2093, -0.0204
3.23956, -0.356, 0.1404, 0.2084, -0.0220
3.24462, -0.356, 0.1400, 0.2075, -0.0212
3.24956, -0.356, 0.1396, 0.2066, -0.0188
3.25462, -0.356, 0.1392, 0.2057, -0.0204
3.25956, -0.356, 0.1388, 0.2049, -0.0204
3.26462, -0.356, 0.1384, 0.2039, -0.0181
3.26957, -0.356, 0.1380, 0.2030, -0.0188
3.27462, -0.356, 0.1376, 0.2021, -0.0181
3.27956, -0.356, 0.1372, 0.2012, -0.0181
3.28462, -0.356, 0.1368, 0.2003, -0.0157
3.28956, -0.356, 0.1364, 0.1994, -0.0181
3.29462, -0.356, 0.1360, 0.1985, -0.0157
3.29956, -0.356, 0.1356, 0.1976, -0.0149
3.30463, -0.356, 0.1352, 0.1967, -0.0157
3.30957, -0.356, 0.1348, 0.1958, -0.0141
3.31462, -0.356, 0.1344, 0.1948, -0.0134
3.31956, -0.356, 0.1340, 0.1939, -0.0141
3.32462, -0.356, 0.1336, 0.1930, -0.0134
3.32956, -0.356, 0.1332, 0.1920, -0.0126
3.33462, -0.356, 0.1328, 0.1911, -0.0126
3.33956, -0.356, 0.1324, 0.1902, -0.0134
3.34462, -0.356, 0.1320, 0.1892, -0.0110
3.34956, -0.356, 0.1316, 0.1883, -0.0110
3.35462, -0.356, 0.1312, 0.1873, -0.0118
3.35956, -0.356, 0.1308, 0.1863, -0.0094
3.36462, -0.356, 0.1304, 0.1854, -0.0102
3.36956, -0.356, 0.1300, 0.1845, -0.0102
3.37463, -0.356, 0.1296, 0.1835, -0.0094
3.37957, -0.356, 0.1292, 0.1826, -0.0086
3.38462, -0.356, 0.1288, 0.1816, -0.0094
3.38956, -0.356, 0.1284, 0.1807, -0.0079
3.39462, -0.356, 0.1280, 0.1797, -0.0071
3.39956, -0.356, 0.1276, 0.1788, -0.0086
3.40462, -0.356, 0.1272, 0.1778, -0.0079
3.40956, -0.356, 0.1268, 0.1768, -0.0055
3.41463, -0.356, 0.1264, 0.1758, -0.0063
3.41956, -0.356, 0.1260, 0.1749, -0.0071
3.42462, -0.356, 0.1256, 0.1739, -0.0047
3.42956, -0.356, 0.1252, 0.1729, -0.0063
3.43462, -0.356, 0.1248, 0.1719, -0.0063
3.43956, -0.356, 0.1244, 0.1709, -0.0031
3.44462, -0.356, 0.1240, 0.1699, -0.0047
3.44956, -0.356, 0.1236, 0.1690, -0.0039
3.45462, -0.356, 0.1232, 0.1680, -0.0039
3.45956, -0.356, 0.1228, 0.1670, -0.0016
3.46462, -0.356, 0.1224, 0.1660, -0.0039
3.46956, -0.356, 0.1220, 0.1650, -0.0016
3.47462, -0.356, 0.1216, 0.1640, -0.0016
3.47956, -0.356, 0.1212, 0.1630, -0.0016
3.48463, -0.356, 0.1208, 0.1620, -0.0016
3.48957, -0.356, 0.1204, 0.1610, 0.0000
3.49462, -0.356, 0.1200, 0.1600, 0.0000
3.49956, -0.356, 0.1196, 0.1591, -0.0008
3.50462, -0.356, 0.1192, 0.1581, 0.0024
3.50956, -0.248, 0.1188, 0.1572, 0.0000
3.51462, -0.356, 0.1184, 0.1563, 0.0008
3.51957, -0.356, 0.1180, 0.1553, 0.0016
3.52462, -0.356, 0.1176, 0.1544, 0.0016
3.52956, -0.356, 0.1172, 0.1535, 0.0016
3.53462, -0.356, 0.1168, 0.1525, 0.0024
3.53956, -0.356, 0.1164, 0.1516, 0.0024
3.54462, -0.356, 0.1160, 0.1507, 0.0024
3.54956, -0.356, 0.1156, 0.1498, 0.0024
3.55463, -0.356, 0.1152, 0.1488, 0.0039
3.55957, -0.356, 0.1148, 0.1479, 0.0024
3.56462, -0.356, 0.1144, 0.1470, 0.0031
3.56956, -0.356, 0.1140, 0.1460, 0.0039
3.57462, -0.356, 0.1136, 0.1451, 0.0039
3.57956, -0.356, 0.1132, 0.1442, 0.0039
3.58462, -0.356, 0.1128, 0.1433, 0.0047
3.58956, -0.356, 0.1124, 0.1423, 0.0039
3.59462, -0.356, 0.1120, 0.1414, 0.0047
3.59956, -0.356, 0.1116, 0.1405, 0.0055
3.60462, -0.356, 0.1112, 0.1395, 0.0055
3.60957, -0.356, 0.1108, 0.1386, 0.0055
3.61462, -0.356, 0.1104, 0.1376, 0.0063
3.61956, -0.248, 0.1100, 0.1367, 0.0063
3.62462, -0.356, 0.1096, 0.1358, 0.0063
3.62956, -0.356, 0.1092, 0.1349, 0.0071
3.63462, -0.356, 0.1088, 0.1339, 0.0071
3.63956, -0.356, 0.1084, 0.1330, 0.0071
3.64462, -0.356, 0.1080, 0.1321, 0.0079
3.64956, -0.356, 0.1076, 0.1311, 0.0079
3.65462, -0.248, 0.1072, 0.1302, 0.0086
3.65956, -0.248, 0.1068, 0.1293, 0.0086
3.66462, -0.248, 0.1064, 0.1284, 0.0086
3.66956, -0.356, 0.1060, 0.1276, 0.0086
3.67462, -0.356, 0.1056, 0.1267, 0.0086
3.67956, -0.356, 0.1052, 0.1259, 0.0094
3.68462, -0.356, 0.1048, 0.1250, 0.0102
3.68956, -0.248, 0.1044, 0.1242, 0.0094
3.69462, -0.248, 0.1040, 0.1234, 0.0094
3.69956, -0.356, 0.1036, 0.1225, 0.0086
3.70462, -0.356, 0.1032, 0.1218, 0.0102
3.70956, -0.356, 0.1028, 0.1210, 0.0094
3.71462, -0.356, 0.1024, 0.1202, 0.0094
3.71956, -0.356, 0.1020, 0.1194, 0.0102
3.72462, -0.356, 0.1016, 0.1186, 0.0086
3.72956, -0.356, 0.1012, 0.1179, 0.0094
3.73463, -0.356, 0.1008, 0.1170, 0.0102
3.73957, -0.356, 0.1004, 0.1163, 0.0094
3.74462, -0.356, 0.1000, 0.1155, 0.0094
3.74956, -0.356, 0.0996, 0.1147, 0.0102
3.75462, -0.356, 0.0992, 0.1139, 0.0094
3.75956, -0.356, 0.0988, 0.1131, 0.0110
3.76462, -0.248, 0.0984, 0.1123, 0.0102
3.76957, -0.248, 0.0980, 0.1115, 0.0102
3.77462, -0.356, 0.0976, 0.1107, 0.0094
3.77956, -0.356, 0.0972, 0.1099, 0.0118
3.78462, -0.248, 0.0968, 0.1092, 0.0102
3.78956, -0.356, 0.0964, 0.1084, 0.0102
3.79462, -0.356, 0.0960, 0.1076, 0.0110
3.79956, -0.356, 0.0956, 0.1069, 0.0102
3.80463, -0.356, 0.0952, 0.1061, 0.0110
3.80957, -0.356, 0.0948, 0.1054, 0.0110
3.81462, -0.248, 0.0944, 0.1046, 0.0118
3.81956, -0.248, 0.0940, 0.1039, 0.0102
3.82462, -0.356, 0.0936, 0.1032, 0.0102
3.82956, -0.356, 0.0932, 0.1024, 0.0118
3.83462, -0.356, 0.0928, 0.1018, 0.0102
3.83956, -0.356, 0.0924, 0.1011, 0.0110
3.84462, -0.356, 0.0920, 0.1004, 0.0094
3.84956, -0.356, 0.0916, 0.0997, 0.0110
3.85462, -0.356, 0.0912, 0.0990, 0.0094
3.85956, -0.356, 0.0908, 0.0984, 0.0110
3.86462, -0.356, 0.0904, 0.0976, 0.0110
3.86956, -0.356, 0.0900, 0.0970, 0.0094
3.87462, -0.356, 0.0896, 0.0962, 0.0094
3.87956, -0.356, 0.0892, 0.0955, 0.0102
3.88462, -0.356, 0.0888, 0.0948, 0.0102
3.88956, -0.356, 0.0884, 0.0942, 0.0094
3.89462, -0.356, 0.0880, 0.0934, 0.0102
3.89956, -0.356, 0.0876, 0.0927, 0.0102
3.90462, -0.356, 0.0872, 0.0921, 0.0094
3.90956, -0.356, 0.0868, 0.0913, 0.0110
3.91462, -0.248, 0.0864, 0.0906, 0.0110
3.91956, -0.248, 0.0860, 0.0899, 0.0094
3.92462, -0.248, 0.0856, 0.0892, 0.0110
3.92956, -0.356, 0.0852, 0.0886, 0.0094
3.93462, -0.356, 0.0848, 0.0879, 0.0110
3.93956, -0.356, 0.0844, 0.0873, 0.0094
3.94462, -0.356, 0.0840, 0.0867, 0.0102
3.94956, -0.356, 0.0836, 0.0861, 0.0094
3.95462, -0.356, 0.0832, 0.0855, 0.0094
3.95956, -0.356, 0.0828, 0.0848, 0.0102
3.96462, -0.356, 0.0824, 0.0842, 0.0094
3.96956, -0.356, 0.0820, 0.0836, 0.0094
3.97462, -0.356, 0.0816, 0.0829, 0.0094
3.97956, -0.356, 0.0812, 0.0823, 0.0094
3.98463, -0.356, 0.0808, 0.0817, 0.0094
3.98957, -0.356, 0.0804, 0.0811, 0.0094
3.99462, -0.356, 0.0800, 0.0804, 0.0094
3.99956, -0.356, 0.0796, 0.0798, 0.0086
4.00462, -0.356, 0.0792, 0.0792, 0.0086
4.00956, -0.356, 0.0788, 0.0786, 0.0094
4.01462, -0.356, 0.0784, 0.0780, 0.0086
4.01957, -0.356, 0.0780, 0.0775, 0.0086
4.02462, -0.356, 0.0776, 0.0768, 0.0094
4.02956, -0.356, 0.0772, 0.0763, 0.0079
4.03462, -0.356, 0.0768, 0.0756, 0.0086
4.03956, -0.356, 0.0764, 0.0751, 0.0094
4.04462, -0.356, 0.0760, 0.0744, 0.0086
4.04956, -0.356, 0.0756, 0.0739, 0.0079
4.05463, -0.356, 0.0752, 0.0733, 0.0079
4.05957, -0.356, 0.0748, 0.0727, 0.0079
4.06462, -0.356, 0.0744, 0.0722, 0.0071
4.06956, -0.464, 0.0740, 0.0716, 0.0079
4.07463, -0.356, 0.0736, 0.0710, 0.0079
4.07957, -0.356, 0.0732, 0.0705, 0.0063
4.08462, -0.464, 0.0728, 0.0698, 0.0071
4.08956, -0.356, 0.0724, 0.0693, 0.0086
4.09462, -0.356, 0.0720, 0.0687, 0.0063
4.09956, -0.356, 0.0716, 0.0681, 0.0071
4.10462, -0.356, 0.0712, 0.0674, 0.0079
4.10956, -0.356, 0.0708, 0.0669, 0.0071
4.11462, -0.356, 0.0704, 0.0663, 0.0063
4.11956, -0.356, 0.0700, 0.0657, 0.0086
4.12462, -0.356, 0.0696, 0.0651, 0.0071
4.12956, -0.356, 0.0692, 0.0646, 0.0063
4.13462, -0.356, 0.0688, 0.0640, 0.0079
4.13956, -0.356, 0.0684, 0.0634, 0.0079
4.14462, -0.356, 0.0680, 0.0629, 0.0055
4.14956, -0.356, 0.0676, 0.0623, 0.0079
4.15462, -0.356, 0.0672, 0.0617, 0.0071
4.15956, -0.356, 0.0668, 0.0612, 0.0063
4.16462, -0.356, 0.0664, 0.0607, 0.0063
4.16956, -0.356, 0.0660, 0.0602, 0.0071
4.17462, -0.356, 0.0656, 0.0597, 0.0055
4.17956, -0.464, 0.0652, 0.0591, 0.0063
4.18462, -0.464, 0.0648, 0.0585, 0.0071
4.18956, -0.356, 0.0644, 0.0580, 0.0055
4.19462, -0.356, 0.0640, 0.0574, 0.0063
4.19956, -0.356, 0.0636, 0.0568, 0.0063
4.20462, -0.356, 0.0632, 0.0562, 0.0055
4.20956, -0.356, 0.0628, 0.0557, 0.0063
4.21462, -0.356, 0.0624, 0.0551, 0.0063
4.21957, -0.356, 0.0620, 0.0545, 0.0071
4.22462, -0.356, 0.0616, 0.0539, 0.0063
4.22956, -0.356, 0.0612, 0.0533, 0.0063
4.23463, -0.356, 0.0608, 0.0527, 0.0055
4.23957, -0.356, 0.0604, 0.0522, 0.0071
4.24462, -0.356, 0.0600, 0.0516, 0.0063
4.24956, -0.356, 0.0596, 0.0511, 0.0063
4.25462, -0.356, 0.0592, 0.0504, 0.0071
4.25956, -0.356, 0.0588, 0.0499, 0.0071
4.26462, -0.356, 0.0584, 0.0492, 0.0063
4.26956, -0.356, 0.0580, 0.0487, 0.0071
4.27462, -0.356, 0.0576, 0.0481, 0.0071
4.27956, -0.356, 0.0572, 0.0475, 0.0063
4.28463, -0.356, 0.0568, 0.0468, 0.0071
4.28957, -0.356, 0.0564, 0.0463, 0.0086
4.29462, -0.248, 0.0560, 0.0456, 0.0063
4.29956, -0.356, 0.0556, 0.0451, 0.0079
4.30463, -0.356, 0.0552, 0.0444, 0.0079
4.30957, -0.356, 0.0548, 0.0439, 0.0079
4.31462, -0.248, 0.0544, 0.0433, 0.0079
4.31956, -0.248, 0.0540, 0.0427, 0.0086
4.32462, -0.248, 0.0536, 0.0422, 0.0079
4.32956, -0.356, 0.0532, 0.0417, 0.0079
4.33462, -0.356, 0.0528, 0.0412, 0.0086
4.33956, -0.356, 0.0524, 0.0407, 0.0086
4.34462, -0.356, 0.0520, 0.0402, 0.0071
4.34956, -0.356, 0.0516, 0.0397, 0.0086
4.35462, -0.356, 0.0512, 0.0392, 0.0079
4.35956, -0.356, 0.0508, 0.0387, 0.0079
4.36462, -0.356, 0.0504, 0.0382, 0.0071
4.36956, -0.356, 0.0500, 0.0376, 0.0079
4.37462, -0.356, 0.0496, 0.0371, 0.0086
4.37956, -0.356, 0.0492, 0.0366, 0.0063
4.38462, -0.356, 0.0488, 0.0361, 0.0086
4.38956, -0.248, 0.0484, 0.0356, 0.0079
4.39462, -0.248, 0.0480, 0.0351, 0.0079
4.39956, -0.248, 0.0476, 0.0346, 0.0079
4.40462, -0.356, 0.0472, 0.0342, 0.0086
4.40956, -0.356, 0.0468, 0.0338, 0.0071
4.41462, -0.356, 0.0464, 0.0333, 0.0079
4.41956, -0.356, 0.0460, 0.0329, 0.0071
4.42462, -0.356, 0.0456, 0.0325, 0.0071
4.42956, -0.356, 0.0452, 0.0320, 0.0079
4.43462, -0.356, 0.0448, 0.0315, 0.0063
4.43956, -0.356, 0.0444, 0.0310, 0.0071
4.44462, -0.356, 0.0440, 0.0306, 0.0071
4.44956, -0.356, 0.0436, 0.0301, 0.0071
4.45462, -0.356, 0.0432, 0.0296, 0.0071
4.45956, -0.248, 0.0428, 0.0291, 0.0071
4.46462, -0.248, 0.0424, 0.0286, 0.0071
4.46957, -0.248, 0.0420, 0.0282, 0.0079
4.47462, -0.248, 0.0416, 0.0277, 0.0071
4.47957, -0.248, 0.0412, 0.0273, 0.0071
4.48463, -0.356, 0.0408, 0.0269, 0.0063
4.48957, -0.356, 0.0404, 0.0265, 0.0071
4.49462, -0.356, 0.0400, 0.0261, 0.0071
4.49956, -0.356, 0.0396, 0.0257, 0.0063
4.50462, -0.356, 0.0392, 0.0253, 0.0063
4.50956, -0.356, 0.0388, 0.0249, 0.0063
4.51462, -0.356, 0.0384, 0.0244, 0.0063
4.51956, -0.248, 0.0380, 0.0240, 0.0063
4.52462, -0.248, 0.0376, 0.0236, 0.0063
4.52956, -0.248, 0.0372, 0.0232, 0.0063
4.53462, -0.248, 0.0368, 0.0228, 0.0055
4.53956, -0.356, 0.0364, 0.0224, 0.0055
4.54462, -0.356, 0.0360, 0.0220, 0.0055
4.54956, -0.356, 0.0356, 0.0217, 0.0055
4.55463, -0.356, 0.0352, 0.0213, 0.0047
4.55957, -0.356, 0.0348, 0.0209, 0.0047
4.56462, -0.356, 0.0344, 0.0205, 0.0047
4.56956, -0.356, 0.0340, 0.0201, 0.0039
4.57462, -0.356, 0.0336, 0.0197, 0.0039
4.57956, -0.356, 0.0332, 0.0193, 0.0039
4.58462, -0.356, 0.0328, 0.0189, 0.0039
4.58956, -0.356, 0.0324, 0.0185, 0.0039
4.59462, -0.248, 0.0320, 0.0181, 0.0047
4.59957, -0.248, 0.0316, 0.0177, 0.0031
4.60462, -0.248, 0.0312, 0.0173, 0.0039
4.60956, -0.248, 0.0308, 0.0169, 0.0039
4.61462, -0.356, 0.0304, 0.0166, 0.0031
4.61956, -0.356, 0.0300, 0.0162, 0.0031
4.62462, -0.356, 0.0296, 0.0159, 0.0031
4.62956, -0.356, 0.0292, 0.0155, 0.0031
4.63462, -0.356, 0.0288, 0.0152, 0.0024
4.63956, -0.356, 0.0284, 0.0148, 0.0031
4.64462, -0.356, 0.0280, 0.0145, 0.0024
4.64956, -0.356, 0.0276, 0.0141, 0.0024
4.65462, -0.356, 0.0272, 0.0138, 0.0024
4.65956, -0.248, 0.0268, 0.0134, 0.0024
4.66462, -0.248, 0.0264, 0.0131, 0.0016
4.66956, -0.356, 0.0260, 0.0128, 0.0016
4.67462, -0.356, 0.0256, 0.0125, 0.0008
4.67956, -0.356, 0.0252, 0.0122, 0.0016
4.68462, -0.356, 0.0248, 0.0119, 0.0000
4.68956, -0.356, 0.0244, 0.0116, 0.0008
4.69462, -0.356, 0.0240, 0.0113, 0.0000
4.69956, -0.356, 0.0236, 0.0110, -0.0008
4.70462, -0.464, 0.0232, 0.0107, 0.0000
4.70956, -0.356, 0.0228, 0.0103, -0.0008
4.71462, -0.356, 0.0224, 0.0100, -0.0008
4.71956, -0.356, 0.0220, 0.0096, -0.0016
4.72462, -0.356, 0.0216, 0.0093, -0.0008
4.72956, -0.356, 0.0212, 0.0089, -0.0016
4.73463, -0.356, 0.0208, 0.0086, -0.0016
4.73957, -0.356, 0.0204, 0.0082, -0.0008
4.74462, -0.356, 0.0200, 0.0078, -0.0016
4.74956, -0.356, 0.0196, 0.0075, -0.0024
4.75462, -0.356, 0.0192, 0.0071, -0.0016
4.75956, -0.356, 0.0188, 0.0068, -0.0024
4.76462, -0.356, 0.0184, 0.0065, -0.0024
4.76956, -0.356, 0.0180, 0.0062, -0.0024
4.77462, -0.356, 0.0176, 0.0058, -0.0031
4.77956, -0.464, 0.0172, 0.0055, -0.0031
4.78462, -0.464, 0.0168, 0.0052, -0.0031
4.78956, -0.464, 0.0164, 0.0049, -0.0031
4.79462, -0.356, 0.0160, 0.0045, -0.0039
4.79956, -0.356, 0.0156, 0.0041, -0.0039
4.80463, -0.356, 0.0152, 0.0037, -0.0039
4.80957, -0.356, 0.0148, 0.0033, -0.0039
4.81462, -0.356, 0.0144, 0.0030, -0.0039
4.81956, -0.464, 0.0140, 0.0026, -0.0047
4.82462, -0.464, 0.0136, 0.0022, -0.0039
4.82956, -0.356, 0.0132, 0.0019, -0.0039
4.83462, -0.356, 0.0128, 0.0015, -0.0047
4.83956, -0.356, 0.0124, 0.0012, -0.0047
4.84462, -0.464, 0.0120, 0.0009, -0.0047
4.84956, -0.464, 0.0116, 0.0006, -0.0055
4.85462, -0.464, 0.0112, 0.0003, -0.0055
4.85956, -0.464, 0.0108, -0.0001, -0.0063
4.86462, -0.464, 0.0104, -0.0004, -0.0063
4.86956, -0.464, 0.0100, -0.0008, -0.0063
4.87462, -0.464, 0.0096, -0.0012, -0.0071
4.87956, -0.464, 0.0092, -0.0016, -0.0063
4.88462, -0.464, 0.0088, -0.0019, -0.0071
4.88957, -0.464, 0.0084, -0.0024, -0.0071
4.89462, -0.464, 0.0080, -0.0028, -0.0063
4.89956, -0.464, 0.0076, -0.0033, -0.0071
4.90462, -0.464, 0.0072, -0.0037, -0.0063
4.90956, -0.464, 0.0068, -0.0042, -0.0063
4.91462, -0.356, 0.0064, -0.0047, -0.0063
4.91956, -0.356, 0.0060, -0.0052, -0.0063
4.92462, -0.356, 0.0056, -0.0057, -0.0055
4.92956, -0.356, 0.0052, -0.0061, -0.0063
4.93462, -0.464, 0.0048, -0.0065, -0.0063
4.93956, -0.464, 0.0044, -0.0070, -0.0063
4.94462, -0.464, 0.0040, -0.0074, -0.0063
4.94956, -0.464, 0.0036, -0.0079, -0.0063
4.95462, -0.464, 0.0032, -0.0084, -0.0055
4.95956, -0.464, 0.0028, -0.0090, -0.0063
4.96462, -0.464, 0.0024, -0.0095, -0.0063
4.96956, -0.464, 0.0020, -0.0101, -0.0055
4.97462, -0.464, 0.0016, -0.0106, -0.0047
4.97956, -0.464, 0.0012, -0.0112, -0.0047
4.98463, -0.356, 0.0008, -0.0118, -0.0047
